abstract_id,kg
    rdf:subject <https://example.org/Disease_MESH_D021441> ;
    rdf:predicate lkg:associate ;
    rdf:object <https://example.org/Gene_7058> .

<https://example.org/DRSBox_1> a lkg:DRSBox ;
    lkg:containsEntity <https://example.org/A> ;
    lkg:containsEntity <https://example.org/Disease_MESH_D021441> ;
    lkg:containsStatement <https://example.org/Statement_1> .

<https://example.org/Statement_1> a rdf:Statement ;
    rdf:subject <https://example.org/A> ;
    rdf:predicate lkg:associate ;
    rdf:object <https://example.org/Disease_MESH_D021441> ."
7,"lkg:DRSBox_1 rdf:type lkg:DRSBox .
lkg:DRSBox_1 lkg:containsEntity lkg:Disease_MESH_D021441 .
lkg:Disease_MESH_D021441 rdf:type lkg:Disease .

lkg:DRSBox_2 rdf:type lkg:DRSBox .
lkg:DRSBox_2 lkg:containsEntity lkg:Disease_MESH_D050500 .
lkg:Disease_MESH_D050500 rdf:type lkg:Disease .

lkg:DRSBox_3 rdf:type lkg:DRSBox .
lkg:DRSBox_3 lkg:containsEntity lkg:Disease_MESH_D010195 .
lkg:Disease_MESH_D010195 rdf:type lkg:Disease .

lkg:DRSBox_4 rdf:type lkg:DRSBox .
lkg:DRSBox_4 lkg:containsEntity lkg:Species_9606 .
lkg:Species_9606 rdf:type lkg:Species .

lkg:DRSBox_5 rdf:type lkg:DRSBox .
lkg:DRSBox_5 lkg:containsEntity lkg:Chemical_MESH_D000438 .
lkg:Chemical_MESH_D000438 rdf:type lkg:Chemical .

<https://example.org/DRSBox_1> a lkg:DRSBox ;
    lkg:containsEntity <https://example.org/Chemical_MESH_D000438> ;
    lkg:containsEntity <https://example.org/Disease_MESH_D010195> ;
    lkg:containsStatement <https://example.org/Statement_1> .

<https://example.org/Statement_1> a rdf:Statement ;
    rdf:subject <https://example.org/Chemical_MESH_D000438> ;
    rdf:predicate lkg:cause ;
    rdf:object <https://example.org/Disease_MESH_D010195> ."
8,"lkg:DRSBox_1 rdf:type lkg:DRSBox .
lkg:DRSBox_1 lkg:containsEntity lkg:Disease_MESH_D021441 .
lkg:Disease_MESH_D021441 rdf:type lkg:Disease .

lkg:DRSBox_2 rdf:type lkg:DRSBox .
lkg:DRSBox_2 lkg:containsEntity lkg:Disease_MESH_D001943 .
lkg:Disease_MESH_D001943 rdf:type lkg:Disease .

lkg:DRSBox_3 rdf:type lkg:DRSBox .
lkg:DRSBox_3 lkg:containsEntity lkg:Disease_MESH_D009369 .
lkg:Disease_MESH_D009369 rdf:type lkg:Disease .

lkg:DRSBox_4 rdf:type lkg:DRSBox .
lkg:DRSBox_4 lkg:containsEntity lkg:Gene_406948 .
lkg:Gene_406948 rdf:type lkg:Gene .

lkg:DRSBox_5 rdf:type lkg:DRSBox .
lkg:DRSBox_5 lkg:containsEntity lkg:Gene_100861402 .
lkg:Gene_100861402 rdf:type lkg:Gene .

lkg:Gene_253782 rdf:type lkg:Gene .
lkg:DRSBox_1 rdf:type lkg:DRSBox .
lkg:DRSBox_1 lkg:containsEntity lkg:Gene_253782 .

lkg:Gene_2260 rdf:type lkg:Gene .
lkg:DRSBox_2 rdf:type lkg:DRSBox .
lkg:DRSBox_2 lkg:containsEntity lkg:Gene_2260 .

lkg:Species_9606 rdf:type lkg:Species .
lkg:DRSBox_3 rdf:type lkg:DRSBox .
lkg:DRSBox_3 lkg:containsEntity lkg:Species_9606 .

<http://example.org/DRSBox_1> a lkg:DRSBox ;
    lkg:containsEntity <http://example.org/Disease_MESH_D001943> ;
    lkg:containsEntity <http://example.org/Gene_253782> ;
    lkg:containsStatement <http://example.org/Statement_1> .

<http://example.org/Statement_1> a rdf:Statement ;
    rdf:subject <http://example.org/Disease_MESH_D001943> ;
    rdf:predicate lkg:associate ;
    rdf:object <http://example.org/Gene_253782> .

<http://example.org/DRSBox_2> a lkg:DRSBox ;
    lkg:containsEntity <http://example.org/Disease_MESH_D001943> ;
    lkg:containsEntity <http://example.org/Gene_100861402> ;
    lkg:containsStatement <http://example.org/Statement_2> .

<http://example.org/Statement_2> a rdf:Statement ;
    rdf:subject <http://example.org/Disease_MESH_D001943> ;
    rdf:predicate lkg:associate ;
    rdf:object <http://example.org/Gene_100861402> .

<https://example.org/DRSBox_1> a lkg:DRSBox ;
    lkg:containsEntity <https://example.org/Disease_MESH_D021441> ;
    lkg:containsEntity <https://example.org/Gene_253782> ;
    lkg:containsStatement <https://example.org/Statement_1> .

<https://example.org/Statement_1> a rdf:Statement ;
    rdf:subject <https://example.org/Disease_MESH_D021441> ;
    rdf:predicate lkg:associate ;
    rdf:object <https://example.org/Gene_253782> .

<https://example.org/DRSBox_2> a lkg:DRSBox ;
    lkg:containsEntity <https://example.org/Disease_MESH_D021441> ;
    lkg:containsEntity <https://example.org/Gene_100861402> ;
    lkg:containsStatement <https://example.org/Statement_2> .

<https://example.org/Statement_2> a rdf:Statement ;
    rdf:subject <https://example.org/Disease_MESH_D021441> ;
    rdf:predicate lkg:associate ;
    rdf:object <https://example.org/Gene_100861402> .

<https://example.org/DRSBox_1> a lkg:DRSBox ;
    lkg:containsEntity <https://example.org/Disease_MESH_D021441> ;
    lkg:containsEntity <https://example.org/Gene_2260> ;
    lkg:containsStatement <https://example.org/Statement_1> .

<https://example.org/Statement_1> a rdf:Statement ;
    rdf:subject <https://example.org/Disease_MESH_D021441> ;
    rdf:predicate lkg:associate ;
    rdf:object <https://example.org/Gene_2260> .

<https://example.org/DRSBox_2> a lkg:DRSBox ;
    lkg:containsEntity <https://example.org/Disease_MESH_D021441> ;
    lkg:containsEntity <https://example.org/Gene_406948> ;
    lkg:containsStatement <https://example.org/Statement_2> .

<https://example.org/Statement_2> a rdf:Statement ;
    rdf:subject <https://example.org/Disease_MESH_D021441> ;
    rdf:predicate lkg:associate ;
    rdf:object <https://example.org/Gene_406948> .

<https://example.org/DRSBox_1> a lkg:DRSBox ;
    lkg:containsEntity <https://example.org/Disease_MESH_D009369> ;
    lkg:containsEntity <https://example.org/Gene_253782> ;
    lkg:containsStatement <https://example.org/Statement_1> .

<https://example.org/Statement_1> a rdf:Statement ;
    rdf:subject <https://example.org/Disease_MESH_D009369> ;
    rdf:predicate lkg:associate ;
    rdf:object <https://example.org/Gene_253782> .

<https://example.org/DRSBox_2> a lkg:DRSBox ;
    lkg:containsEntity <https://example.org/Disease_MESH_D009369> ;
    lkg:containsEntity <https://example.org/Gene_2260> ;
    lkg:containsStatement <https://example.org/Statement_2> .

<https://example.org/Statement_2> a rdf:Statement ;
    rdf:subject <https://example.org/Disease_MESH_D009369> ;
    rdf:predicate lkg:associate ;
    rdf:object <https://example.org/Gene_2260> .

<https://example.org/DRSBox_1> a lkg:DRSBox ;
    lkg:containsEntity <https://example.org/Gene_406948> ;
    lkg:containsEntity <https://example.org/Disease_MESH_D009369> ;
    lkg:containsStatement <https://example.org/Statement_1> .

<https://example.org/Statement_1> a rdf:Statement ;
    rdf:subject <https://example.org/Disease_MESH_D009369> ;
    rdf:predicate lkg:associate ;
    rdf:object <https://example.org/Gene_406948> .

<https://example.org/DRSBox_2> a lkg:DRSBox ;
    lkg:containsEntity <https://example.org/Gene_406948> ;
    lkg:containsEntity <https://example.org/Gene_100861402> ;
    lkg:containsStatement <https://example.org/Statement_2> .

<https://example.org/Statement_2> a rdf:Statement ;
    rdf:subject <https://example.org/Gene_100861402> ;
    rdf:predicate lkg:associate ;
    rdf:object <https://example.org/Gene_406948> .

@prefix lkg: <http://example.org/lkg#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

lkg:DRSBox_1 a lkg:DRSBox ;
    lkg:containsEntity lkg:Gene_2260 ;
    lkg:containsEntity lkg:Gene_406948 ;
    lkg:containsStatement lkg:Statement_1 .

lkg:Statement_1 a rdf:Statement ;
    rdf:subject lkg:Gene_2260 ;
    rdf:predicate lkg:associate ;
    rdf:object lkg:Gene_406948 .

lkg:DRSBox_2 a lkg:DRSBox ;
    lkg:containsEntity lkg:Gene_253782 ;
    lkg:containsEntity lkg:Gene_406948 ;
    lkg:containsStatement lkg:Statement_2 .

lkg:Statement_2 a rdf:Statement ;
    rdf:subject lkg:Gene_253782 ;
    rdf:predicate lkg:interact ;
    rdf:object lkg:Gene_406948 .

<https://example.org/DRSBox_1> a lkg:DRSBox ;
    lkg:containsEntity <https://example.org/Gene_100861402> ;
    lkg:containsEntity <https://example.org/Gene_2260> ;
    lkg:containsStatement <https://example.org/Statement_1> .

<https://example.org/Statement_1> a rdf:Statement ;
    rdf:subject <https://example.org/Gene_100861402> ;
    rdf:predicate lkg:positiveCorrelate ;
    rdf:object <https://example.org/Gene_2260> .

<https://example.org/DRSBox_2> a lkg:DRSBox ;
    lkg:containsEntity <https://example.org/Gene_2260> ;
    lkg:containsEntity <https://example.org/Gene_253782> ;
    lkg:containsStatement <https://example.org/Statement_2> .

<https://example.org/Statement_2> a rdf:Statement ;
    rdf:subject <https://example.org/Gene_2260> ;
    rdf:predicate lkg:positiveCorrelate ;
    rdf:object <https://example.org/Gene_253782> ."
9,"@prefix lkg: <http://example.org/lkg#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .

lkg:Disease_MESH_D021441 rdf:type lkg:Disease ;
    lkg:containsEntity lkg:DRSBox_1 .

lkg:DRSBox_1 rdf:type lkg:DRSBox .

lkg:Disease_MESH_D009369 rdf:type lkg:Disease ;
    lkg:containsEntity lkg:DRSBox_2 .

lkg:DRSBox_2 rdf:type lkg:DRSBox .

lkg:Chemical_MESH_D005472 rdf:type lkg:Chemical ;
    lkg:containsEntity lkg:DRSBox_3 .

lkg:DRSBox_3 rdf:type lkg:DRSBox .

lkg:Chemical_MESH_D000093542 rdf:type lkg:Chemical ;
    lkg:containsEntity lkg:DRSBox_4 .

lkg:DRSBox_4 rdf:type lkg:DRSBox .

lkg:Chemical_MESH_D017239 rdf:type lkg:Chemical ;
    lkg:containsEntity lkg:DRSBox_5 .

lkg:DRSBox_5 rdf:type lkg:DRSBox .

lkg:Chemical_MESH_D002945 rdf:type lkg:Chemical .
lkg:DRSBox_1 rdf:type lkg:DRSBox .
lkg:DRSBox_1 lkg:containsEntity lkg:Chemical_MESH_D002945 .

lkg:Species_9606 rdf:type lkg:Species .
lkg:DRSBox_2 rdf:type lkg:DRSBox .
lkg:DRSBox_2 lkg:containsEntity lkg:Species_9606 .

lkg:CellLine_CVCL_0152 rdf:type lkg:CellLine .
lkg:DRSBox_3 rdf:type lkg:DRSBox .
lkg:DRSBox_3 lkg:containsEntity lkg:CellLine_CVCL_0152 .

lkg:CellLine_CVCL_0186 rdf:type lkg:CellLine .
lkg:DRSBox_4 rdf:type lkg:DRSBox .
lkg:DRSBox_4 lkg:containsEntity lkg:CellLine_CVCL_0186 .

lkg:CellLine_CVCL_0237 rdf:type lkg:CellLine .
lkg:DRSBox_5 rdf:type lkg:DRSBox .
lkg:DRSBox_5 lkg:containsEntity lkg:CellLine_CVCL_0237 .

lkg:CellLine_CVCL_1119 rdf:type lkg:CellLine .
lkg:DRSBox_1 rdf:type lkg:DRSBox .
lkg:DRSBox_1 lkg:containsEntity lkg:CellLine_CVCL_1119 .

lkg:CellLine_CVCL_0313 rdf:type lkg:CellLine .
lkg:DRSBox_2 rdf:type lkg:DRSBox .
lkg:DRSBox_2 lkg:containsEntity lkg:CellLine_CVCL_0313 .

lkg:CellLine_CVCL_0428 rdf:type lkg:CellLine .
lkg:DRSBox_3 rdf:type lkg:DRSBox .
lkg:DRSBox_3 lkg:containsEntity lkg:CellLine_CVCL_0428 .

lkg:CellLine_CVCL_0480 rdf:type lkg:CellLine .
lkg:DRSBox_4 rdf:type lkg:DRSBox .
lkg:DRSBox_4 lkg:containsEntity lkg:CellLine_CVCL_0480 .

lkg:CellLine_CVCL_1847 rdf:type lkg:CellLine .
lkg:DRSBox_5 rdf:type lkg:DRSBox .
lkg:DRSBox_5 lkg:containsEntity lkg:CellLine_CVCL_1847 .

lkg:CellLine_CVCL_1723 rdf:type lkg:CellLine .
lkg:DRSBox_1 rdf:type lkg:DRSBox .
lkg:DRSBox_1 lkg:containsEntity lkg:CellLine_CVCL_1723 .

lkg:CellLine_CVCL_4056 rdf:type lkg:CellLine .
lkg:DRSBox_2 rdf:type lkg:DRSBox .
lkg:DRSBox_2 lkg:containsEntity lkg:CellLine_CVCL_4056 .

@prefix lkg: <http://example.org/lkg#> .
@prefix rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> .
@prefix owl: <http://www.w3.org/2002/07/owl#> .
@prefix rdfs: <http://www.w3.org/2000/01/rdf-schema#> .

_:b0 a lkg:DRSBox ;
    lkg:containsEntity <Chemical_MESH_D000093542> ;
    lkg:containsEntity <Chemical_MESH_D017239> ;
    lkg:containsStatement _:s0 .

_:s0 a rdf:Statement ;
    rdf:subject <Chemical_MESH_D000093542> ;
    rdf:predicate lkg:compare ;
    rdf:object <Chemical_MESH_D017239> .

_:b1 a lkg:DRSBox ;
    lkg:containsEntity <Chemical_MESH_D005472> ;
    lkg:containsEntity <Disease_MESH_D021441> ;
    lkg:containsStatement _:s1 .

_:s1 a rdf:Statement ;
    rdf:subject <Chemical_MESH_D005472> ;
    rdf:predicate lkg:treat ;
    rdf:object <Disease_MESH_D021441> .

<https://example.org/DRSBox_1> a lkg:DRSBox ;
    lkg:containsEntity <https://example.org/Chemical_MESH_D000093542> ;
    lkg:containsEntity <https://example.org/Disease_MESH_D021441> ;
    lkg:containsStatement <https://example.org/Statement_1> .

<https://example.org/Statement_1> a rdf:Statement ;
    rdf:subject <https://example.org/Chemical_MESH_D000093542> ;
    rdf:predicate lkg:treat ;
    rdf:object <https://example.org/Disease_MESH_D021441> .

<https://example.org/DRSBox_2> a lkg:DRSBox ;
    lkg:containsEntity <https://example.org/Chemical_MESH_D017239> ;
    lkg:containsEntity <https://example.org/Disease_MESH_D021441> ;
    lkg:containsStatement <https://example.org/Statement_2> .

<https://example.org/Statement_2> a rdf:Statement ;
    rdf:subject <https://example.org/Chemical_MESH_D017239> ;
    rdf:predicate lkg:treat ;
    rdf:object <https://example.org/Disease_MESH_D021441> ."
10,"lkg:DRSBox_1 rdf:type lkg:DRSBox .
lkg:DRSBox_1 lkg:containsEntity lkg:Disease_MESH_D021441 .
lkg:Disease_MESH_D021441 rdf:type lkg:Disease .

lkg:DRSBox_2 rdf:type lkg:DRSBox .
lkg:DRSBox_2 lkg:containsEntity lkg:Disease_MESH_D010190 .
lkg:Disease_MESH_D010190 rdf:type lkg:Disease .

lkg:DRSBox_3 rdf:type lkg:DRSBox .
lkg:DRSBox_3 lkg:containsEntity lkg:Disease_MESH_D009369 .
lkg:Disease_MESH_D009369 rdf:type lkg:Disease .

lkg:DRSBox_4 rdf:type lkg:DRSBox .
lkg:DRSBox_4 lkg:containsEntity lkg:Disease_MESH_D064420 .
lkg:Disease_MESH_D064420 rdf:type lkg:Disease .

lkg:DRSBox_5 rdf:type lkg:DRSBox .
lkg:DRSBox_5 lkg:containsEntity lkg:Chemical_MESH_C575255 .
lkg:Chemical_MESH_C575255 rdf:type lkg:Chemical .

lkg:CellLine_CVCL_1723 rdf:type lkg:CellLine .
lkg:DRSBox_1 rdf:type lkg:DRSBox .
lkg:DRSBox_1 lkg:containsEntity lkg:CellLine_CVCL_1723 .

lkg:CellLine_CVCL_0186 rdf:type lkg:CellLine .
lkg:DRSBox_2 rdf:type lkg:DRSBox .
lkg:DRSBox_2 lkg:containsEntity lkg:CellLine_CVCL_0186 .

lkg:Gene_7291 rdf:type lkg:Gene .
lkg:DRSBox_3 rdf:type lkg:DRSBox .
lkg:DRSBox_3 lkg:containsEntity lkg:Gene_7291 .

lkg:Gene_3570 rdf:type lkg:Gene .
lkg:DRSBox_4 rdf:type lkg:DRSBox .
lkg:DRSBox_4 lkg:containsEntity lkg:Gene_3570 .

lkg:Gene_10014 rdf:type lkg:Gene .
lkg:DRSBox_5 rdf:type lkg:DRSBox .
lkg:DRSBox_5 lkg:containsEntity lkg:Gene_10014 .

lkg:Gene_8320 rdf:type lkg:Gene .
lkg:DRSBox_1 rdf:type lkg:DRSBox .
lkg:DRSBox_1 lkg:containsEntity lkg:Gene_8320 .

lkg:Gene_9734 rdf:type lkg:Gene .
lkg:DRSBox_2 rdf:type lkg:DRSBox .
lkg:DRSBox_2 lkg:containsEntity lkg:Gene_9734 .

<https://example.org/DRSBox_1> a lkg:DRSBox ;
    lkg:containsEntity <https://example.org/Chemical_MESH_C575255> ;
    lkg:containsEntity <https://example.org/Gene_9734> ;
    lkg:containsStatement <https://example.org/Statement_1> .

<https://example.org/Statement_1> a rdf:Statement ;
    rdf:subject <https://example.org/Chemical_MESH_C575255> ;
    rdf:predicate lkg:negativeCorrelate ;
    rdf:object <https://example.org/Gene_9734> ."
